Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,63.879,58.79,55.022,49.926,41.751,31.492,28.54,25.767,26.414,..
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,..,..,..
Argentina,ARG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,98.4,93.9,99.5,99.6,98.8,..,..,..,..
Argentina,ARG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,70.1027087175867,..,..,..,..
Argentina,ARG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,40.4276279370297,37.9322482578709,38.8683983871173,..,37.8443440962428,45.7796388175674,40.7222722878412,41.5386944065745,79.3319820963556,..
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3140.46420669387,3104.98925144338,3005.76483124641,2971.34364838317,2876.71852724712,2827.42739776861,2942.91077511635,2833.11909750338,..,..
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1919.75859208058,1889.87018853289,1874.82963739464,1806.77623499039,1777.41507710553,1624.17555252173,1741.65240212881,1808.99849167635,..,..
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.7056520504538,12.5270951690009,11.3202833596733,14.4366857499034,17.9248783778462,16.6054144372484,18.0667091690365,16.248014443903,12.7492457826544,..
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,187972586465.6,191717702190.7,236683642186.1,296726558406.2,299354360388,275474929878.8,266759890414,266900361822,266167259703.1,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.35,2.241,2.168,2.067,1.882,1.601,1.585,1.482,1.5,..
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,11758994011.286,3260164341.77393,11516861462.2845,11716769818.7543,6649187837.98606,4884127675.95708,6658049679.27728,15200600517.715,23866141439.654,..
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,290970,290100,288990,287910,286810,285730,284636.667,283552.222,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,486564085480.036,632790070063.124,646075277525.125,..
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464,10.4418119882506,5.26987967384072,-1.61100162090189,..
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12500,12130,13070,12390,11210,9040,10070,11820,12890,..
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19530,19660,22790,23540,22590,21790,25770,29050,29460,..
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,543279945585.475,532504167159.506,578798149500.896,553193024104.448,504056284870.866,408628794998.707,456257174738.439,536800679798.868,586900838956.78,..
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,848959683417.303,863207236895.477,1009263951777.66,1051149861699.34,1016089122555.92,984724060445.269,1167816126453.34,1319279474947.33,1341603252329.93,..
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.0707048841583,17.6632278606203,18.2125671747754,16.6138850156371,14.2100303992191,14.4151557410245,18.0762892471421,17.2797984562396,19.3715390134256,..
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.22572828013488,8.9823994804111,9.20544177021613,5.40298410146417,5.21279058881723,6.90388925607922,4.42289139264312,4.75157524338594,5.44959440578319,..
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,90,89,94,86,77,86,85,80,..
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.7805740385254,13.5667926798789,13.9693177780045,16.3258502050892,14.7057366680037,13.5982843701675,15.0119803984295,15.2996935612041,13.8912663507893,..
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,..,4.9,5,4.9,4.6,4.7,5,5.4,..,..
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.153056135905,22.0541072112108,21.782123219335,23.7195923321304,23.1578477391434,22.4088763711802,23.4994644263761,24.0075527787773,25.0563816101503,..
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,26.5799916024707,41.1193799882279,26.0063792819079,42.0336689575031,49.1955790596612,40.0830878011993,53.8020877665554,69.8760842459268,135.368876310592,..
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6,76.105,76.543,76.77,76.847,75.878,73.948,75.806,77.395,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.6703052646326,20.4045569707469,19.5114139324649,24.2488903055263,25.5139709712499,25.2086565639736,29.0029626540922,26.8602508226851,21.7471562351395,..
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.850128597463815,0.809245362717563,0.84775481125944,0.732300347538541,0.699696134379197,0.734111593948744,0.630055381810861,0.686383404283536,0.472747196738259,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,142.9639551,145.9179567,140.5014607,131.9371685,125.9409814,121.6001889,130.4550081,132.3578095,..,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.7,11.4,11,10.7,10.5,10.3,10,9.8,9.6,..
Argentina,ARG,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,106.0819485843,103.0075883754,104.24246564,103.3360441909,103.9751808948,113.8988462454,..,..,..
Argentina,ARG,Net migration,SM.POP.NETM,5464,5215,4931,5742,5397,292,314,5589,4133,3454
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,-18870000.8392334,2619999.88555908,-1169999.95708466,73220001.2207031,8890000.34332275,101730003.356934,155259994.506836,384070007.324219,..,..
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,494433532.139966,391579047.663514,479937459.808431,522441503.008565,561398444.719758,648090050.021815,902789422.017933,1056459895.66862,1009693898.95111,..
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,15.8867142423877,16.0413905118958,16.1833799224611,16.3171137395905,16.4335255363231,16.5133665121004,16.5573305708721,16.5922716858687,..,..
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.04725888735726,0.968911125580978,0.881249595012674,0.822969480473088,0.710900853077743,0.484665636741261,0.265879395046274,0.210808731072658,0.286976121920089,..
Argentina,ARG,"Population, total",SP.POP.TOTL,43477012,43900313,44288894,44654882,44973465,45191965,45312281,45407904,45538401,..
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.7,0.6,1,1.1,1.2,0.9,0.6,..,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,30.3,25.7,32,35.5,42,37.3,39.2,..,..
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..,..
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,2,..,..,..,..,..,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,106.053131103516,106.544448852539,101.581809997559,100.281806945801,100.38289642334,103.837791442871,105.479530334473,103.231628417969,..,..
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,22.1490803040164,21.2567013071388,19.3371239744582,17.7024483876111,18.7362995826707,17.4787021945702,18.0764987503097,17.9272315382489,..,..
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,113.778198242188,112.944267272949,111.681457519531,111.545608520508,111.36531829834,110.617813110352,110.156112670898,108.722412109375,..,..
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02838003635406,1.02081000804901,1.01962995529175,1.02131998538971,1.02056002616882,1.0242600440979,..,..,..,..
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,107.549072265625,109.645942687988,110.412406921387,109.696998596191,110.498527526855,112.416679382324,116.559448242188,115.434867858887,..,..
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,..,..
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.3365069418291,12.0972836411962,10.939623860491,9.99239008384335,10.5943975145081,10.8658963820494,11.5000669715845,11.1228688536464,..,..
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.4,7.52859334896618,7.5,7.40512875012761,9.4,9.4,9.4,9.6,9.6,9.7
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,24.733642858859,35.8834637729343,51.7302547597257,51.5485845475577,51.0995074768097,43.0976319782414,31.0245129800709,33.2585875077557,51.3539448345211,..
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.18505436466263,1.10433531557669,1.01430816498057,0.9547647881172,0.842521815308169,0.615028911928924,0.393904283014769,0.338668250794531,0.412511398836538,..
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.6,99.3,100,99.9,100,100,100,100,100,..
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.038,10.939,10.235,9.741,8.763,7.726,7.089,6.747,6.715,..
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.8739837398374,2.15914634146341,2.45094336788618,2.50609756097561,2.14634146341463,1.76219512195122,2.32520325203252,..,..,..
Australia,AUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.8,98.8,99.4,98.7,98.8,96,..,..,..,..
Australia,AUS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,66.93,..,..,..,..,..,..,..,..
Australia,AUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,10091.7051754504,10139.0989597868,10033.9988617709,9999.89664810579,9988.77987162809,9903.01937896971,9848.54749458564,9933.15278973003,9829.34510394034,..
Australia,AUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5318.66679266228,5216.98867184459,5323.92858334601,5282.20664251934,5295.87164421938,5229.062652917,5070.76722733807,4889.62127856192,5077.04278018472,..
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.0661262864303,19.2787442533207,21.2566174818153,21.8940905352475,24.1596779983146,24.0267391579698,22.0566759771447,25.5315880289865,26.7992411333458,..
Australia,AUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.814,1.752,1.741,1.74,1.657,1.581,1.7,1.63,1.5,..
Australia,AUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,46892808567.8516,42970225977.7088,48199372039.9015,60686639529.923,38745129661.1196,17976843681.3118,31518948092.7139,70364982117.0187,32619020577.2036,..
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,1330945,1340372,1340174,1340051,1340051,1340051,1340051,1340051,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1351296372254.31,1206836962281.84,1325582658156.54,1427809041019.44,1392723834562.64,1328414058378.38,1556735770437.26,1690858246994.43,1728057316695.61,..
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.19016928695221,2.7593859723839,2.27959179820343,2.87846971467883,2.17154505737176,-0.119590735829973,2.11116814768786,4.24238555336139,3.44199220009025,..
Australia,AUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,60520,54100,51480,53080,54890,53630,57180,60710,63150,..
Australia,AUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,45320,46140,47040,48600,50900,52760,57530,63370,67460,..
Australia,AUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1441462730286.21,1308840699663.06,1266055498561.11,1324951828019.18,1390620135689.17,1375516610057.42,1468717768493.45,1579305202101.09,1683419888355.52,..
Australia,AUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1079313252546.17,1116133022929.95,1156953422313.79,1213204815278.53,1289553627780.79,1353335014949.38,1477673952729.91,1648430646279.74,1798514656893.21,..
Australia,AUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.2736236773973,25.4481836814214,24.1763030856454,24.6464120040498,23.391288227558,22.4277286299436,22.9372400904775,23.7681889552934,23.9740168793693,..
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,19.6921472541598,20.6275044745549,18.0967924595604,18.1371018191307,21.2199332352628,21.4757898705835,22.3940766008599,25.8318704116272,25.2582777120781,25.1586416457084
Australia,AUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,95,94,94,94,93,93,96,91,..
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.5978056416682,21.6953352224542,20.9471141947652,21.8419745445958,22.0278238953145,20.6377169074661,18.2458042920249,20.2901822017406,22.4259429260923,..
Australia,AUS,Income share held by lowest 20%,SI.DST.FRST.20,..,7.5,..,7.4,..,..,..,..,..,..
Australia,AUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.6809068044195,22.3199755837758,23.4740606091639,24.1240577727471,25.2720792022262,25.3864557192621,25.4208652512055,27.48251427159,27.6508823908584,..
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.623858470510584,-0.663157619625991,3.65318441813451,1.86901478899458,3.46820261012924,1.88550119010648,3.0799498600023,7.17553361510235,6.51199894950456,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,83.3,83.2,83.0512195121951,..
Australia,AUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,29.3188828250209,32.2143762704217,34.6950072988726,34.4922875434639,35.3673131582961,34.8270177571565,38.9294709807932,42.692638562881,38.1170227188723,..
Australia,AUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.9536335918401,2.08852965041326,2.00423296452333,1.89568807978324,1.88096042981802,2.01065640494339,1.99027820211932,1.90833557385416,1.92219906285917,..
Australia,AUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,108.1853261,109.7343698,108.4165835,110.6519296,110.29622,105.231579,104.5172138,107.0312028,..,..
Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.9,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,..
Australia,AUS,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,99.8663574458,116.3947033891,118.5722402418,130.2261173843,131.2025024616,163.6917406984,..,..,..
Australia,AUS,Net migration,SM.POP.NETM,212350,254648,255023,226412,207142,44447,116768,140972,140232,138510
Australia,AUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2174651380.40477,2056844753.41069,2001928453.24729,1867930551.38816,1762645594.80965,1197283915.031,936423063.167017,1307030458.6425,1727370708.31298,..
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,3.10011259648803,3.14493553058884,3.19715601363491,3.24534491589985,3.29365056253104,3.33452695130798,3.33922844714392,3.38199835673854,..,..
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.43921665259925,1.56194049810399,1.64682779735017,1.49599671041328,1.47749071058438,1.23342825131378,0.14089508329287,1.27269881377618,2.4474661688131,..
Australia,AUS,"Population, total",SP.POP.TOTL,23815995,24190907,24592588,24963258,25334826,25649248,25685412,26014399,26658948,..
Australia,AUS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.5,..,0.5,..,..,..,..,..,..
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..,..
Australia,AUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,24.5087167867797,24.863111114328,24.8416213648298,25.8433968768407,26.0764158312018,25.2824521626533,25.6932278976825,26.2050551660302,..,..
Australia,AUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.665489196777,101.180686950684,100.637657165527,100.398712158203,100.199699401855,99.9011077880859,99.9291534423828,99.1329879760742,..,..
Australia,AUS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.925260007381439,0.925170004367828,0.937539994716644,0.968850016593933,0.964070022106171,0.979290008544922,..,..,..,..
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,159.110763549805,155.594390869141,153.576126098633,136.105545043945,144.056564331055,137.490737915039,135.526565551758,133.277267456055,..,..
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,..,..
Australia,AUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.8740706763168,22.2755221320286,22.1103686445861,23.2084449619852,23.4084400141939,22.5909248948989,23.0612679317794,23.6279512463691,..,..
Australia,AUS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,28.7,28.5918417236676,29.7,29.7087937305528,29.9,30.4,32.1,32.1,32.1,33.5
Australia,AUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,1.55480059894141,1.67739012761928,1.76796847637971,1.62163632137038,1.60762467607999,1.36918474912152,0.281103300397357,1.41848597605496,2.59651054148607,..
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,61.779,58.372,56.558,54.287,50.958,47.46,45.67,42.881,42.686,..
Brazil,BRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.1280692457163,1.17134781840664,1.16021904257198,1.17470411588059,1.19130895601484,1.18689277512807,1.18901254195372,..,..,..
Brazil,BRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.2,98.6,98.7,98.8,98.4,98.4,..,..,..,..
Brazil,BRA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2628.0976910972,2592.61337303819,2610.16613569938,2640.41643831267,2661.18328561313,2624.84323723758,2723.96659104663,2787.76089640442,2916.48609397384,..
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1477.71135638764,1411.50090973164,1428.63671291905,1400.2173612336,1412.60729823853,1375.83163242979,1426.92356611297,1428.99253421834,1477.28505055306,..
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.9001914177405,12.4666790443888,12.5189678700669,14.6349994952986,14.1229191903622,16.4535520107044,19.1094303673866,19.6307650034371,18.1102794216442,..
Brazil,BRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,543397356309.8,543257228545.3,543000470110.9,557765380774.6,568708887352.2,549325935898.2,571530916149.8,579468087189.4,607115489833,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.777,1.727,1.74,1.744,1.705,1.653,1.638,1.629,1.619,..
Brazil,BRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,64738153494.44,74294627801.19,68885491315.23,78183840044.98,69174411753.45,38270116307.45,46440503520.19,74606361830.23,62441880089.59,71069841874.2
Brazil,BRA,Forest area (sq. km),AG.LND.FRST.K2,5038848,5020821,5000916,4990514,4977985,4966196,4953913.667,4941960.222,..,..
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1802212206904.68,1795693482652.52,2063514977334.32,1916933898038.36,1873288205186.45,1476107231194.11,1670647399034.67,1951923942083.32,2173665655937.27,..
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.2767587964736,4.76260437908608,3.01669435393015,2.90848048667777,..
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10330,9050,8830,9320,9410,8080,8060,8450,9280,..
Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14540,14010,14290,15030,15640,15770,17510,19330,20470,..
Brazil,BRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2084247076853.44,1839991782313.57,1808496550031.44,1920050002129.84,1953066789009.92,1686362765402.33,1689214340414.81,1776651444579.34,1959785256812.05,..
Brazil,BRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2932875379050,2846197824606.73,2924570810530.11,3098565570921.3,3244270827745.74,3289682051501.6,3669595695972.21,4064426514693.09,4321585160962.08,..
Brazil,BRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.4116258666294,14.9695469737745,14.6255875981079,15.0950416289449,15.5167907998924,16.1158206052173,19.521885019122,18.0882204442366,16.0859873495074,..
Brazil,BRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,14.4858996246715,16.0001642772964,14.3118892236086,14.7442418256611,14.0668052120423,11.3500942678804,9.00155420026002,9.11134627987528,9.849149349554,11.1103644206652
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,95,87,92,91,79,73,81,87,..
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.0534345182709,12.0670030360511,11.8007665046081,14.2412038806757,14.7673386775793,15.8485265356365,18.5469003894967,19.1853009729027,15.7436671722105,..
Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,3.6,3.3,3.2,3.1,3.1,4.5,3.3,3.6,..,..
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.3600439808819,18.3547582787182,18.1885023093992,18.7490514525621,18.7546275712259,19.5061183910265,22.1234751937997,22.819456851691,22.2631820393204,..
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.56617501207116,8.10360435870246,3.67138451275035,4.49353433137021,4.22425886899158,6.47249960755747,13.047270877833,8.5702819532232,4.65899475870381,..
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.106,75.081,75.383,75.633,75.809,74.506,73.038,74.872,75.848,..
Brazil,BRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,20.3772895662905,18.0862715790592,18.4560327491288,22.1567368825099,22.1156039339267,25.4396152301364,30.8566008780709,32.0904409488135,27.2537774326916,..
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.36551715396161,1.34797541299482,1.41402166797586,1.46967772350671,1.38279724638797,1.32666026860555,1.16368211072875,1.06984583971521,1.07876906016448,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,125.6477067,117.9869738,106.1217992,99.64002652,95.38505233,96.54706819,102.48887,98.89102076,..,..
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16,16.8,15.4,15.2,15,14.9,14.7,14.6,14.4,..
Brazil,BRA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,102.3710937208,108.2356937329,106.8817981416,107.0374943851,107.6735521872,123.2309620465,..,..,..
Brazil,BRA,Net migration,SM.POP.NETM,-173611,-92989,-156296,-230334,-129216,-78437,-208581,-253639,-240059,-225510
Brazil,BRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1003190002.44141,674630004.882813,273869995.117188,444970001.220703,272500000,612539978.027344,1114540039.0625,577010009.765625,..,..
Brazil,BRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2896909951.71,2739786526.59,2698770651.24,2933489276.49,3213621676.71,3566219438.48,4102018147.7,4973758734.57,4433700953.4,4902400448.25
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,24.1292359304821,24.3137963709629,24.4915070817191,24.659465024515,24.8207686159839,24.9649852718428,25.0714027283582,25.161867951482,..,..
Brazil,BRA,Population growth (annual %),SP.POP.GROW,0.791721773592796,0.761972670496742,0.72824666001736,0.683439571425594,0.651994346081362,0.579350709708032,0.425360907216456,0.360180890872169,0.395928695574996,..
Brazil,BRA,"Population, total",SP.POP.TOTL,201675532,203218114,204703445,206107261,207455459,208660842,209550294,210306415,211140729,..
Brazil,BRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,3.9,4.7,5.3,5.3,5.4,2,5.8,3.5,..,..
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,..,..
Brazil,BRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,3.5,..,..,..,..,..
Brazil,BRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,29.25143160027,29.6701052640299,27.8247298509471,28.5828852342878,29.1518761025088,25.6990311015294,27.3268878276443,29.6160361326009,25.5746106904518,..
Brazil,BRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.152183532715,108.757843017578,109.80850982666,108.623291015625,107.407470703125,105.498199462891,103.4716796875,103.970321655273,..,..
